left,front,right,food_angle,sug_direction,move_rating
0.0,0.0,0.0,0.5012955547903012,-1.0,1.0
0.0,0.0,0.0,0.5003145303318289,1.0,1.0
0.0,0.0,0.0,0.5011664017914461,0.0,1.0
0.0,0.0,0.0,0.5010904658827421,0.0,1.0
0.0,0.0,0.0,0.5010233741565085,1.0,0.0
0.0,0.0,0.0,0.4998600850995335,-1.0,1.0
0.0,0.0,0.0,0.5009823919552879,1.0,0.0
0.0,0.0,0.0,0.4999376846569206,1.0,0.0
0.0,0.0,0.0,0.4989401584411871,-1.0,0.0
0.0,0.0,0.0,0.5,1.0,0.0
0.0,0.0,0.0,0.4988591019077909,1.0,1.0
0.0,0.0,0.0,0.5000813665187435,0.0,1.0
0.0,0.0,0.0,0.5001602748704744,0.0,1.0
0.0,0.0,0.0,0.5002345083544986,0.0,1.0
0.0,0.0,0.0,0.5003022850479252,-1.0,0.0
0.0,0.0,0.0,0.49887804423962295,1.0,1.0
0.0,0.0,0.0,0.50041295517115,1.0,1.0
0.0,0.0,0.0,0.5010110154434216,0.0,1.0
0.0,0.0,0.0,0.5009574833200436,-1.0,1.0
0.0,0.0,0.0,0.5003679848445611,-1.0,0.0
0.0,0.0,0.0,0.4990372112871737,0.0,0.0
0.0,0.0,0.0,0.4989882009382197,0.0,0.0
0.0,0.0,0.0,0.4989363095540289,1.0,1.0
0.0,1.0,0.0,0.5005808502078636,1.0,1.0
1.0,0.0,0.0,0.5009511009701719,-1.0,-1.0
0.0,0.0,0.0,0.4995171704059608,-1.0,1.0
0.0,0.0,0.0,0.5003699376684825,-1.0,1.0
0.0,1.0,0.0,0.5004559587647752,-1.0,0.0
0.0,0.0,1.0,0.4996568921195284,0.0,0.0
0.0,0.0,1.0,0.4996645314603245,0.0,0.0
0.0,0.0,1.0,0.4996738350162119,-1.0,0.0
0.0,0.0,0.0,0.4994718494777763,0.0,0.0
0.0,0.0,0.0,0.499462152862302,0.0,0.0
0.0,0.0,0.0,0.4994529988545917,-1.0,1.0
0.0,0.0,0.0,0.5004064247810004,0.0,1.0
0.0,0.0,0.0,0.5004120408107351,-1.0,1.0
0.0,0.0,0.0,0.5004887884114554,0.0,1.0
0.0,0.0,0.0,0.5004828295940393,0.0,1.0
0.0,1.0,0.0,0.5004762381529826,-1.0,0.0
0.0,0.0,1.0,0.4996645314603245,1.0,-1.0
0.0,0.0,0.0,-0.5006516809058236,1.0,0.0
0.0,0.0,0.0,-0.4996725445674214,-1.0,1.0
0.0,0.0,0.0,-0.5006580428094886,1.0,0.0
0.0,0.0,0.0,-0.4997219017197469,-1.0,1.0
0.0,1.0,0.0,-0.5006586732338728,1.0,0.0
1.0,0.0,0.0,-0.4997687653088012,1.0,0.0
0.0,0.0,0.0,-0.4992944041876305,1.0,1.0
0.0,0.0,0.0,-0.5002780982802532,-1.0,0.0
0.0,0.0,0.0,-0.4992925158576124,0.0,0.0
0.0,0.0,0.0,-0.4992662329878857,1.0,1.0
0.0,0.0,0.0,-0.5003571713689786,1.0,1.0
0.0,0.0,0.0,-0.5006799624976379,1.0,0.0
0.0,0.0,0.0,-0.4996965267428128,1.0,0.0
0.0,0.0,0.0,-0.4992662329878857,0.0,0.0
0.0,0.0,0.0,-0.4992387548307565,0.0,0.0
0.0,0.0,0.0,-0.499210203474525,-1.0,0.0
0.0,0.0,0.0,-0.4996294774560347,-1.0,1.0
0.0,0.0,0.0,-0.5007954889338133,0.0,1.0
0.0,0.0,0.0,-0.5007636949860547,1.0,0.0
0.0,0.0,0.0,-0.4997294797814283,0.0,0.0
0.0,0.0,0.0,-0.4997661639322311,-1.0,1.0
0.0,0.0,0.0,-0.5007803280964566,0.0,1.0
0.0,0.0,0.0,-0.5007462916441757,-1.0,1.0
0.0,0.0,0.0,-0.5002235615987041,0.0,1.0
0.0,0.0,0.0,-0.5002522503227426,-1.0,0.0
0.0,0.0,0.0,-0.499266250545216,1.0,1.0
0.0,0.0,0.0,-0.5003034732571873,1.0,1.0
0.0,0.0,0.0,-0.5006824502035041,0.0,1.0
0.0,1.0,0.0,-0.5006586732338728,0.0,-1.0
0.0,0.0,0.0,-0.5004736579794713,1.0,0.0
0.0,0.0,0.0,-0.4978851202281653,1.0,0.0
0.0,0.0,0.0,-0.4996771868153267,-1.0,0.0
0.0,0.0,0.0,-0.4973985785232028,1.0,0.0
0.0,0.0,0.0,0.5,0.0,1.0
0.0,0.0,0.0,0.5004372089640418,0.0,1.0
0.0,0.0,0.0,0.5008078427203598,1.0,1.0
0.0,0.0,0.0,0.5021148797718348,-1.0,1.0
0.0,0.0,0.0,0.5008332365508744,-1.0,0.0
0.0,0.0,0.0,0.4978672845073524,0.0,0.0
0.0,0.0,0.0,0.4976484616539974,1.0,1.0
0.0,0.0,0.0,0.5015718100353493,-1.0,0.0
0.0,0.0,0.0,0.4980107076418349,-1.0,0.0
0.0,0.0,0.0,0.4980592712633506,0.0,0.0
0.0,0.0,0.0,0.4983761700455266,0.0,0.0
0.0,0.0,0.0,0.4990413782040404,0.0,0.0
0.0,0.0,0.0,0.5,-1.0,1.0
0.0,0.0,0.0,0.503215306053671,1.0,1.0
0.0,0.0,0.0,-0.5006240762476434,0.0,1.0
0.0,0.0,0.0,-0.5011167811217162,0.0,1.0
0.0,0.0,0.0,-0.5014251665532464,1.0,0.0
0.0,0.0,0.0,-0.4974446955490182,-1.0,1.0
0.0,0.0,0.0,-0.5020144736081763,1.0,0.0
0.0,0.0,0.0,-0.4980993426896279,1.0,0.0
0.0,0.0,0.0,-0.4973028072702936,1.0,1.0
0.0,0.0,0.0,-0.5025553044509818,1.0,1.0
0.0,0.0,0.0,-0.5020144736081763,1.0,0.0
0.0,0.0,0.0,-0.4980993426896279,-1.0,1.0
0.0,0.0,0.0,-0.5023611957970054,0.0,1.0
0.0,0.0,0.0,-0.5021362045225961,0.0,1.0
0.0,0.0,0.0,-0.5019307507182875,1.0,0.0
0.0,0.0,0.0,-0.4994122393534569,-1.0,1.0
0.0,0.0,0.0,-0.5018778760819719,-1.0,1.0
0.0,0.0,0.0,-0.5006457926539127,0.0,1.0
0.0,0.0,0.0,-0.5007897524200817,1.0,1.0
0.0,0.0,0.0,-0.5014827770174008,0.0,1.0
0.0,0.0,0.0,-0.5013767473827666,-1.0,1.0
0.0,0.0,0.0,-0.5006327724239975,-1.0,0.0
0.0,0.0,0.0,-0.4986423081622962,-1.0,0.0
0.0,0.0,0.0,-0.49934922754259703,-1.0,1.0
0.0,0.0,0.0,-0.5013767473827666,-1.0,1.0
0.0,0.0,0.0,-0.5006327724239975,1.0,1.0
0.0,0.0,0.0,-0.5012032154383419,0.0,1.0
0.0,0.0,0.0,-0.5011334332446233,1.0,0.0
0.0,0.0,0.0,-0.49960610755742796,0.0,0.0
0.0,0.0,0.0,-0.499692534729208,-1.0,1.0
0.0,0.0,0.0,-0.5011643161317084,1.0,0.0
0.0,0.0,0.0,-0.4998204006565321,-1.0,1.0
0.0,0.0,0.0,-0.5011151881290217,1.0,0.0
0.0,0.0,0.0,-0.49992321214946295,-1.0,1.0
0.0,0.0,0.0,-0.5010567959770773,-1.0,1.0
0.0,0.0,0.0,-0.5001356419394115,-1.0,0.0
0.0,0.0,0.0,-0.4988848118709784,-1.0,0.0
0.0,0.0,0.0,-0.49992321214946295,1.0,0.0
0.0,0.0,0.0,-0.4987822313931233,0.0,0.0
0.0,0.0,0.0,-0.4986819656149933,-1.0,0.0
0.0,0.0,0.0,-0.5000055261173626,0.0,-1.0
0.0,0.0,0.0,0.4997015121479417,-1.0,0.0
0.0,0.0,0.0,0.4991217230374269,0.0,0.0
0.0,0.0,0.0,0.4990786561782671,1.0,0.0
0.0,0.0,0.0,0.4996758851620646,1.0,1.0
0.0,0.0,0.0,0.5009132526527839,0.0,1.0
0.0,0.0,0.0,0.5008681025550036,0.0,1.0
0.0,0.0,0.0,0.5008267557940436,0.0,1.0
0.0,0.0,0.0,0.5007888236294202,1.0,1.0
0.0,0.0,0.0,0.5002440262832039,0.0,1.0
0.0,0.0,0.0,0.5002755435922517,0.0,1.0
0.0,0.0,0.0,0.5003036421221937,-1.0,1.0
0.0,0.0,0.0,0.5006897539078906,0.0,1.0
0.0,0.0,0.0,0.5006653766333172,0.0,1.0
0.0,0.0,0.0,0.500642296518236,-1.0,0.0
0.0,0.0,0.0,0.4997883668187202,1.0,1.0
0.0,0.0,0.0,0.5006367623189766,1.0,1.0
0.0,0.0,0.0,0.5002172309787746,1.0,0.0
0.0,0.0,0.0,0.4993577034817641,1.0,0.0
0.0,0.0,0.0,0.4997883668187202,0.0,0.0
0.0,0.0,0.0,0.4998140070384741,-1.0,0.0
0.0,0.0,0.0,0.4992950446863825,0.0,0.0
0.0,0.0,0.0,0.4992653341568824,-1.0,1.0
0.0,0.0,0.0,0.5002514736198579,-1.0,1.0
0.0,0.0,0.0,0.5006860096713087,-1.0,0.0
0.0,0.0,0.0,0.4997971353136517,-1.0,0.0
0.0,0.0,0.0,0.4992653341568824,-1.0,1.0
0.0,0.0,0.0,0.5002514736198579,-1.0,1.0
0.0,0.0,0.0,0.5006860096713087,1.0,1.0
0.0,0.0,0.0,0.5002553002283322,1.0,0.0
0.0,0.0,0.0,0.4993102460921094,0.0,0.0
0.0,0.0,0.0,0.4992845427556678,1.0,0.0
0.0,0.0,0.0,0.4997244564077484,0.0,0.0
0.0,0.0,0.0,0.4997559737167962,-1.0,0.0
0.0,0.0,0.0,0.4991988893165834,1.0,0.0
0.0,0.0,0.0,0.4997684159839177,0.0,0.0
0.0,0.0,0.0,0.4998097498493762,-1.0,0.0
0.0,0.0,0.0,0.4991058475712928,-1.0,1.0
0.0,0.0,0.0,0.5002575969061236,0.0,1.0
0.0,0.0,0.0,0.5002984878520584,1.0,0.0
0.0,0.0,0.0,0.4991217230374269,-1.0,1.0
0.0,0.0,0.0,0.5003710863955902,0.0,1.0
0.0,0.0,0.0,0.5004039178315111,1.0,0.0
0.0,0.0,0.0,0.499169326296684,1.0,0.0
0.0,0.0,0.0,0.4995866449314009,-1.0,0.0
0.0,0.0,0.0,0.4990846789649354,1.0,0.0
0.0,0.0,0.0,0.499580844765321,-1.0,0.0
0.0,0.0,0.0,0.498983134906693,-1.0,1.0
0.0,0.0,0.0,0.5005203026761571,0.0,1.0
0.0,0.0,0.0,0.5005557028190145,-1.0,1.0
0.0,0.0,0.0,0.5008616515958787,1.0,1.0
0.0,0.0,0.0,0.5005250282279956,0.0,1.0
0.0,1.0,0.0,0.5005453829672566,1.0,0.0
1.0,0.0,0.0,0.4992286045052545,-1.0,-1.0
0.0,0.0,0.0,-0.500310352223468,0.0,1.0
0.0,0.0,0.0,-0.5003253025918901,1.0,1.0
0.0,0.0,0.0,-0.5005568635930938,0.0,1.0
0.0,0.0,0.0,-0.5005432414686916,1.0,0.0
0.0,0.0,0.0,-0.4997316115481009,-1.0,-1.0
0.0,0.0,0.0,0.4997592412218146,1.0,1.0
0.0,0.0,0.0,0.5003371610777524,0.0,1.0
0.0,0.0,0.0,0.5003333067365988,0.0,1.0
0.0,0.0,0.0,0.5003293581487599,0.0,-1.0
0.0,0.0,0.0,-0.5004718549854053,0.0,1.0
0.0,0.0,0.0,-0.5004660328951852,1.0,1.0
0.0,0.0,0.0,-0.5003517528255118,-1.0,1.0
0.0,0.0,0.0,-0.5004410199557561,0.0,1.0
0.0,0.0,0.0,-0.5004355327059516,1.0,1.0
0.0,0.0,0.0,-0.5003199760822807,1.0,0.0
0.0,0.0,0.0,-0.4995771664976172,1.0,0.0
0.0,0.0,0.0,-0.4996673176009848,-1.0,0.0
0.0,0.0,0.0,-0.4995539733072832,-1.0,1.0
0.0,0.0,0.0,-0.5003558442487009,1.0,0.0
0.0,0.0,0.0,-0.4995702509802295,-1.0,1.0
0.0,0.0,0.0,-0.5003776752384697,0.0,1.0
0.0,0.0,0.0,-0.5003787532027503,-1.0,1.0
0.0,0.0,0.0,-0.5003898588024931,0.0,1.0
0.0,0.0,0.0,-0.5003881324640453,1.0,1.0
0.0,0.0,0.0,-0.5003450326023642,0.0,1.0
0.0,0.0,0.0,-0.5003458469482164,0.0,1.0
0.0,0.0,0.0,-0.5003459496196374,-1.0,1.0
0.0,0.0,0.0,-0.5003406745194131,-1.0,0.0
0.0,0.0,0.0,-0.4996692664618233,-1.0,0.0
0.0,0.0,0.0,-0.4996440948590008,-1.0,1.0
0.0,0.0,0.0,-0.5003459496196374,1.0,0.0
0.0,0.0,0.0,-0.4996598005373366,0.0,0.0
0.0,0.0,0.0,-0.4996611054365168,1.0,0.0
0.0,0.0,0.0,-0.4996217938629793,-1.0,0.0
0.0,0.0,0.0,-0.4996461345305434,0.0,0.0
0.0,0.0,0.0,-0.4996485920434392,-1.0,1.0
0.0,0.0,0.0,-0.500410083500378,1.0,0.0
0.0,0.0,0.0,-0.4996704193129458,1.0,0.0
0.0,0.0,0.0,-0.4995680610948976,0.0,0.0
0.0,0.0,0.0,-0.4995642650607996,0.0,0.0
0.0,0.0,0.0,-0.4995612104877335,0.0,0.0
0.0,0.0,0.0,-0.4995590564259053,1.0,1.0
0.0,0.0,0.0,-0.5004111846944779,0.0,1.0
0.0,0.0,0.0,-0.5004110288307003,0.0,1.0
0.0,0.0,0.0,-0.5004098801208658,1.0,1.0
0.0,0.0,0.0,-0.5003787532027503,-1.0,1.0
0.0,0.0,0.0,-0.5003898588024931,0.0,1.0
0.0,0.0,0.0,-0.5003881324640453,-1.0,0.0
0.0,0.0,0.0,-0.4996591131239818,-1.0,0.0
0.0,0.0,0.0,-0.4995921111450058,1.0,0.0
0.0,0.0,0.0,-0.4996441557512989,0.0,0.0
0.0,0.0,0.0,-0.4996482471744882,-1.0,0.0
0.0,0.0,0.0,-0.4995495749899314,-1.0,1.0
0.0,0.0,0.0,-0.5003755187593482,1.0,0.0
0.0,0.0,0.0,-0.4995679377459925,0.0,0.0
0.0,0.0,0.0,-0.4995665977730279,1.0,0.0
0.0,0.0,0.0,-0.4995828934737278,-1.0,0.0
0.0,0.0,0.0,-0.4995416501060914,-1.0,1.0
0.0,0.0,0.0,-0.5004420152400341,1.0,0.0
0.0,0.0,0.0,-0.4995675982780394,0.0,0.0
0.0,0.0,0.0,-0.4995703757048829,0.0,0.0
0.0,0.0,0.0,-0.4995749992468356,1.0,0.0
0.0,0.0,0.0,-0.4994750529655402,0.0,0.0
0.0,0.0,0.0,-0.4994714471681945,1.0,1.0
0.0,0.0,0.0,-0.5004865986234655,0.0,1.0
0.0,0.0,0.0,-0.5004863429189469,1.0,1.0
0.0,0.0,0.0,-0.500468005755293,1.0,0.0
0.0,0.0,0.0,-0.4995428407353554,0.0,0.0
0.0,0.0,0.0,-0.4995461553535751,0.0,0.0
0.0,0.0,0.0,-0.4995516963638663,-1.0,1.0
0.0,0.0,0.0,-0.5005482206307346,-1.0,1.0
0.0,0.0,0.0,-0.5004250007531644,0.0,1.0
0.0,0.0,0.0,-0.5004296242951171,1.0,1.0
0.0,0.0,0.0,-0.5004885056224555,0.0,1.0
0.0,0.0,0.0,-0.5004833152649579,0.0,1.0
0.0,0.0,0.0,-0.5004773604808347,1.0,0.0
0.0,0.0,0.0,-0.4996493469840918,-1.0,1.0
0.0,0.0,0.0,-0.5004909598236756,0.0,1.0
0.0,0.0,0.0,-0.5004824929607098,1.0,0.0
0.0,0.0,0.0,-0.4996993926203683,-1.0,1.0
0.0,0.0,0.0,-0.5004912300514405,-1.0,1.0
0.0,0.0,0.0,-0.500291876611895,1.0,1.0
0.0,0.0,0.0,-0.5004650155156739,1.0,0.0
0.0,0.0,0.0,-0.4997343060242213,0.0,0.0
0.0,0.0,0.0,-0.4997450767467182,0.0,0.0
0.0,0.0,0.0,-0.4997572076183565,0.0,0.0
0.0,0.0,0.0,-0.499770736911841,0.0,0.0
0.0,0.0,0.0,-0.4997856852504247,0.0,0.0
0.0,0.0,0.0,-0.4998020522330151,-1.0,1.0
0.0,0.0,0.0,-0.5005409019819205,0.0,1.0
0.0,0.0,0.0,-0.5005250629105448,1.0,0.0
0.0,0.0,0.0,-0.4998432014388484,1.0,0.0
0.0,0.0,0.0,-0.499446972118026,1.0,1.0
0.0,0.0,0.0,-0.5001847482264797,1.0,1.0
0.0,0.0,0.0,-0.5005250629105448,1.0,0.0
0.0,0.0,0.0,-0.4998432014388484,-1.0,1.0
0.0,0.0,0.0,-0.5005199870515594,0.0,1.0
0.0,0.0,0.0,-0.5005047639902295,-1.0,1.0
0.0,0.0,0.0,-0.500151990698679,1.0,1.0
0.0,0.0,0.0,-0.5004820123656429,-1.0,1.0
0.0,0.0,0.0,-0.5001558627387526,-1.0,0.0
0.0,0.0,0.0,-0.4995141366679465,1.0,1.0
0.0,0.0,0.0,-0.5001782028063753,-1.0,0.0
0.0,0.0,0.0,-0.4995120650353276,1.0,1.0
0.0,0.0,0.0,-0.5002015209562594,-1.0,0.0
0.0,0.0,0.0,-0.4995120202238638,1.0,1.0
0.0,0.0,0.0,-0.5002256230826885,1.0,1.0
0.0,0.0,0.0,-0.5004638572906047,0.0,1.0
0.0,0.0,0.0,-0.5004533285287174,1.0,0.0
0.0,0.0,0.0,-0.4998100440928603,-1.0,1.0
0.0,0.0,0.0,-0.5004535022175354,-1.0,1.0
0.0,0.0,0.0,-0.5001897965029429,1.0,1.0
0.0,0.0,0.0,-0.5004331838461253,0.0,1.0
0.0,0.0,0.0,-0.5004235761928341,1.0,0.0
0.0,0.0,0.0,-0.4998395780509858,0.0,0.0
0.0,0.0,0.0,-0.4998500496188499,1.0,0.0
0.0,0.0,0.0,-0.4995479790325987,-1.0,0.0
0.0,0.0,0.0,-0.4998530184321551,1.0,0.0
0.0,0.0,0.0,-0.4995269564326679,1.0,1.0
0.0,0.0,0.0,-0.5001679941134833,0.0,1.0
0.0,0.0,0.0,-0.5001793088980949,0.0,1.0
0.0,0.0,0.0,-0.5001897965029429,-1.0,0.0
0.0,0.0,0.0,-0.4995466714712826,0.0,0.0
0.0,0.0,0.0,-0.4995361427093953,1.0,1.0
0.0,0.0,0.0,-0.500222878787399,-1.0,0.0
0.0,0.0,0.0,-0.4995388998444507,1.0,1.0
0.0,0.0,0.0,-0.5002453514058279,0.0,1.0
0.0,0.0,0.0,-0.500253627718395,0.0,1.0
0.0,0.0,0.0,-0.5002609041110987,0.0,1.0
0.0,0.0,0.0,-0.5002672322000873,-1.0,0.0
0.0,0.0,0.0,-0.49958817232061,1.0,1.0
0.0,0.0,0.0,-0.5002865422017589,1.0,1.0
0.0,0.0,0.0,-0.5003924977894161,0.0,1.0
0.0,0.0,0.0,-0.5003873921685635,-1.0,1.0
0.0,0.0,0.0,-0.5002644379604084,-1.0,0.0
0.0,0.0,0.0,-0.4996208359398048,-1.0,0.0
0.0,0.0,0.0,-0.4997273324672344,1.0,0.0
0.0,0.0,0.0,-0.4996026111601094,1.0,1.0
0.0,0.0,0.0,-0.5002908739704103,-1.0,0.0
0.0,0.0,0.0,-0.4996130355137017,0.0,0.0
0.0,0.0,0.0,-0.4996096952344807,1.0,1.0
0.0,0.0,0.0,-0.500323259662057,1.0,1.0
0.0,0.0,0.0,-0.5003723232700852,0.0,1.0
0.0,0.0,0.0,-0.5003693869972399,-1.0,1.0
0.0,0.0,0.0,-0.5002971520323672,-1.0,0.0
0.0,0.0,0.0,-0.4996418872640578,1.0,1.0
0.0,0.0,0.0,-0.5003124354712287,-1.0,0.0
0.0,0.0,0.0,-0.4996545729651621,0.0,0.0
0.0,0.0,0.0,-0.4996540503803627,1.0,1.0
0.0,0.0,0.0,-0.5003406745194131,-1.0,0.0
0.0,0.0,0.0,-0.4996692664618233,1.0,1.0
0.0,0.0,0.0,-0.5003538279044387,0.0,1.0
0.0,0.0,0.0,-0.5003520161769643,1.0,1.0
0.0,0.0,0.0,-0.5003043072402678,-1.0,1.0
0.0,1.0,0.0,-0.5003372397102858,-1.0,0.0
0.0,0.0,1.0,-0.4997104559771071,0.0,0.0
0.0,0.0,1.0,-0.4997132094896295,-1.0,0.0
0.0,0.0,0.0,-0.4996343923689232,-1.0,1.0
0.0,0.0,0.0,-0.5003025985052498,1.0,0.0
0.0,0.0,0.0,-0.4996461720955613,1.0,0.0
0.0,0.0,0.0,-0.4996856136333706,1.0,1.0
0.0,0.0,0.0,-0.5003656076310771,-1.0,0.0
0.0,0.0,0.0,-0.4997028954487047,1.0,1.0
0.0,1.0,0.0,-0.5003759163573778,1.0,1.0
1.0,0.0,0.0,-0.5002867905103706,-1.0,-1.0
0.0,0.0,0.0,0.4997032178993256,0.0,0.0
0.0,0.0,0.0,0.4997178660559059,0.0,0.0
0.0,0.0,0.0,0.4997345304612555,0.0,0.0
0.0,0.0,0.0,0.4997532576891893,0.0,0.0
0.0,0.0,0.0,0.4997740569983178,0.0,0.0
0.0,0.0,0.0,0.4997968935317618,1.0,1.0
0.0,0.0,0.0,0.5006254004707252,-1.0,0.0
0.0,0.0,0.0,0.4998357032460112,-1.0,0.0
0.0,0.0,0.0,0.4993357673002177,0.0,0.0
0.0,0.0,0.0,0.4993091083260695,1.0,0.0
0.0,0.0,0.0,0.499834497189438,-1.0,0.0
0.0,0.0,0.0,0.4992624367938006,0.0,0.0
0.0,0.0,0.0,0.4992289740411812,0.0,0.0
0.0,0.0,0.0,0.4991926141344971,0.0,0.0
0.0,0.0,0.0,0.4991530211807121,-1.0,1.0
0.0,0.0,0.0,0.5002833430363433,0.0,1.0
0.0,0.0,0.0,0.5003182894777622,-1.0,1.0
0.0,0.0,0.0,0.5007571494947181,-1.0,0.0
0.0,0.0,0.0,0.4997437960515775,1.0,1.0
0.0,0.0,0.0,0.5007503611524947,-1.0,0.0
0.0,0.0,0.0,0.49980076866790996,-1.0,0.0
0.0,0.0,0.0,0.4991926141344971,-1.0,1.0
0.0,0.0,0.0,0.5002562039484225,0.0,1.0
0.0,0.0,0.0,0.5002888306371872,0.0,1.0
0.0,0.0,0.0,0.5003177360283432,0.0,1.0
0.0,0.0,0.0,0.5003429058202224,0.0,1.0
0.0,0.0,0.0,0.5003644304515141,1.0,0.0
0.0,0.0,0.0,0.4993114250656078,-1.0,1.0
0.0,0.0,0.0,0.5004148368557586,0.0,1.0
0.0,0.0,0.0,0.5004291602999212,1.0,0.0
0.0,0.0,0.0,0.4993673613690686,0.0,0.0
0.0,0.0,0.0,0.4993564580495735,0.0,0.0
0.0,0.0,0.0,0.4993473197540189,1.0,0.0
0.0,0.0,0.0,0.4994644892291432,1.0,1.0
0.0,0.0,0.0,0.5006850465863358,1.0,1.0
0.0,0.0,0.0,0.500503094551101,0.0,1.0
0.0,0.0,0.0,0.5005113445619289,1.0,0.0
0.0,0.0,0.0,0.4993908408197877,1.0,0.0
0.0,0.0,0.0,0.4994542047873573,1.0,1.0
0.0,0.0,0.0,0.5006435419504266,0.0,1.0
0.0,0.0,0.0,0.5006326386309314,0.0,1.0
0.0,0.0,0.0,0.5006204944719561,1.0,1.0
0.0,0.0,0.0,0.5004401948671979,0.0,1.0
0.0,0.0,0.0,0.5004483036361338,0.0,1.0
0.0,0.0,0.0,0.5004538446464251,1.0,0.0
0.0,0.0,0.0,0.4994714471681945,-1.0,1.0
0.0,0.0,0.0,0.5004865986234655,0.0,1.0
0.0,0.0,0.0,0.5004863429189469,-1.0,1.0
0.0,0.0,0.0,0.500468005755293,1.0,1.0
0.0,0.0,0.0,0.5004583498939086,-1.0,1.0
0.0,0.0,0.0,0.5004420152400341,0.0,1.0
0.0,0.0,0.0,0.5004409435740947,-1.0,0.0
0.0,0.0,0.0,0.4995921701822281,-1.0,0.0
0.0,0.0,0.0,0.4995332604705326,0.0,0.0
0.0,0.0,0.0,0.4995319942447069,1.0,0.0
0.0,0.0,0.0,0.4995428407353554,1.0,1.0
0.0,0.0,0.0,0.5004927254106345,0.0,1.0
0.0,0.0,0.0,0.5004885056224555,0.0,1.0
0.0,0.0,0.0,0.5004833152649579,1.0,1.0
0.0,0.0,0.0,0.500384802746545,1.0,0.0
0.0,0.0,0.0,0.4995357936698787,0.0,0.0
0.0,0.0,0.0,0.4995332604705326,-1.0,1.0
0.0,0.0,0.0,0.5004335844263761,0.0,1.0
0.0,0.0,0.0,0.5004334022269721,1.0,0.0
0.0,0.0,0.0,0.4995828934737278,0.0,0.0
0.0,0.0,0.0,0.4995858521613147,1.0,0.0
0.0,0.0,0.0,0.4995155283146316,1.0,1.0
0.0,0.0,0.0,0.5004417983591345,-1.0,0.0
0.0,0.0,0.0,0.4995414352895967,0.0,0.0
0.0,0.0,0.0,0.4995428407353554,0.0,0.0
0.0,0.0,0.0,0.4995461553535751,0.0,0.0
0.0,0.0,0.0,0.4995516963638663,1.0,1.0
0.0,0.0,0.0,0.5005482206307346,0.0,1.0
0.0,0.0,0.0,0.5005398892269178,1.0,1.0
0.0,0.0,0.0,0.5003982707971883,-1.0,1.0
0.0,0.0,0.0,0.5005067580096261,1.0,1.0
0.0,0.0,0.0,0.5003800021181707,0.0,1.0
0.0,0.0,0.0,0.500384802746545,0.0,1.0
0.0,0.0,0.0,0.5003881184607581,-1.0,1.0
0.0,0.0,0.0,0.5004357349392005,0.0,1.0
0.0,0.0,0.0,0.5004319389051025,0.0,1.0
0.0,0.0,0.0,0.5004275394434214,1.0,1.0
0.0,0.0,0.0,0.5003336867571271,1.0,0.0
0.0,0.0,0.0,0.4995866332399312,0.0,0.0
0.0,0.0,0.0,0.4995840027665397,-1.0,1.0
0.0,0.0,0.0,0.5003719345525689,0.0,1.0
0.0,0.0,0.0,0.5003726773769067,1.0,0.0
0.0,0.0,0.0,0.4996212467972497,1.0,0.0
0.0,0.0,0.0,0.4996090146553792,-1.0,0.0
0.0,0.0,0.0,0.4996023296133641,-1.0,1.0
0.0,0.0,0.0,0.5004098801208658,1.0,0.0
0.0,0.0,0.0,0.4996244812406518,1.0,0.0
0.0,0.0,0.0,0.4995679377459925,-1.0,0.0
0.0,0.0,0.0,0.4996060983823761,-1.0,1.0
0.0,0.0,0.0,0.5004504250100685,0.0,1.0
0.0,0.0,0.0,0.5004460266927169,-1.0,1.0
0.0,0.0,0.0,0.5003558442487009,1.0,1.0
0.0,0.0,0.0,0.5004228335023829,-1.0,1.0
0.0,0.0,0.0,0.5003408868760183,1.0,1.0
0.0,0.0,0.0,0.5004018970141251,-1.0,1.0
0.0,0.0,0.0,0.5003271114091423,0.0,1.0
0.0,0.0,0.0,0.5003293161993637,0.0,1.0
0.0,0.0,0.0,0.5003307335381768,-1.0,0.0
0.0,0.0,0.0,0.4996440948590008,0.0,0.0
0.0,0.0,0.0,0.4996439929459674,-1.0,0.0
0.0,0.0,0.0,0.4996384467529065,-1.0,1.0
0.0,0.0,0.0,0.5003716978971363,0.0,1.0
0.0,0.0,0.0,0.5003701915295765,0.0,1.0
0.0,1.0,0.0,0.5003681339409839,-1.0,1.0
0.0,0.0,1.0,0.50031632213349,1.0,-1.0
0.0,0.0,0.0,-0.5010412641764762,0.0,1.0
0.0,0.0,0.0,-0.5009872167013544,0.0,1.0
0.0,0.0,0.0,-0.500937300417691,-1.0,0.0
0.0,0.0,0.0,-0.4997106893948098,0.0,0.0
0.0,0.0,0.0,-0.4997682233821138,-1.0,0.0
0.0,0.0,0.0,-0.4989282604041677,0.0,0.0
0.0,0.0,0.0,-0.4988562796466794,1.0,0.0
0.0,0.0,0.0,-0.4997771862445288,1.0,1.0
0.0,0.0,0.0,-0.5011030426171668,0.0,1.0
0.0,0.0,0.0,-0.5010334642874428,1.0,1.0
0.0,0.0,0.0,-0.5002317766178862,1.0,0.0
0.0,0.0,0.0,-0.4989282604041677,0.0,0.0
0.0,0.0,0.0,-0.4988562796466794,1.0,0.0
0.0,0.0,0.0,-0.4997771862445288,-1.0,0.0
0.0,0.0,0.0,-0.4987267782804101,1.0,0.0
